x,f
30725.0,0.00355283
30730.0,0.00420775
30735.0,0.00411155
30740.0,0.00372193
30745.0,0.00352
30750.0,0.00313572
30755.0,0.00287629
30760.0,0.00264251
30765.0,0.00233451
30770.0,0.00222426
30775.0,0.002058
30780.0,0.00175214
30785.0,0.0023253
30790.0,0.00268651
30795.0,0.00366315
30800.0,0.00493904
30805.0,0.0053285
30810.0,0.00543978
30815.0,0.00532656
30820.0,0.00515649
30825.0,0.00542096
30830.0,0.00537193
30835.0,0.00523454
30840.0,0.00534557
30845.0,0.00550533
30850.0,0.00613216
30855.0,0.00665129
30860.0,0.00709357
30865.0,0.00746042
30870.0,0.00768605
30875.0,0.00791866
30880.0,0.00752953
30885.0,0.00748272
30890.0,0.007178
30895.0,0.0068006
30900.0,0.00660427
30905.0,0.00643049
30910.0,0.00645975
30915.0,0.00620534
30920.0,0.00593094
30925.0,0.0056736
30930.0,0.00538584
30935.0,0.00519364
30940.0,0.00492599
30945.0,0.00460655
30950.0,0.00424669
30955.0,0.00394253
30960.0,0.00355894
30965.0,0.00324256
30970.0,0.00292974
30975.0,0.0026276
30980.0,0.00252238
30985.0,0.00224714
30990.0,0.0022635
30995.0,0.0024438
31000.0,0.00303798
31005.0,0.0035
31010.0,0.00355416
31015.0,0.00343661
31020.0,0.00319814
31025.0,0.00302155
31030.0,0.0027389
31035.0,0.00250078
31040.0,0.00234595
31045.0,0.00218282
31050.0,0.00219285
31055.0,0.00249482
31060.0,0.00313434
31065.0,0.00418947
31070.0,0.00472069
31075.0,0.00529712
31080.0,0.00539004
31085.0,0.00544846
31090.0,0.00537952
31095.0,0.00509935
31100.0,0.00508741
31105.0,0.00505257
31110.0,0.00510339
31115.0,0.00517968
31120.0,0.00531841
31125.0,0.00558106
31130.0,0.00565031
31135.0,0.0056568
31140.0,0.00576184
31145.0,0.00571213
31150.0,0.00548515
31155.0,0.00532168
31160.0,0.00518505
31165.0,0.0049964
31170.0,0.00478746
31175.0,0.00457244
31180.0,0.00432728
31185.0,0.00414464
31190.0,0.00397659
31195.0,0.00401874
31200.0,0.00410588
31205.0,0.00399644
31210.0,0.00384584
31215.0,0.00364222
31220.0,0.0033959
31225.0,0.00300386
31230.0,0.0027379
31235.0,0.00245095
31240.0,0.00229068
31245.0,0.0016453
31250.0,0.00168602
31255.0,0.00232934
31260.0,0.00314851
31265.0,0.00365706
31270.0,0.00370878
31275.0,0.00375103
31280.0,0.00379183
31285.0,0.00332032
31290.0,0.00242604
31295.0,0.00248775
31300.0,0.00234603
31305.0,0.00236349
31310.0,0.00333744
31315.0,0.00344617
31320.0,0.0042728
31325.0,0.00461076
31330.0,0.00520165
31335.0,0.00514851
31340.0,0.00522909
31345.0,0.00508278
31350.0,0.00516125
31355.0,0.00501572
31360.0,0.00451685
31365.0,0.00467541
31370.0,0.00483421
31375.0,0.00457546
31380.0,0.00455111
31385.0,0.00503093
31390.0,0.00467838
31395.0,0.00444282
31400.0,0.00440774
31405.0,0.00448123
31410.0,0.0042441
31415.0,0.00403559
31420.0,0.00373969
31425.0,0.00345458
31430.0,0.00318217
31435.0,0.00316115
31440.0,0.00336877
31445.0,0.00362026
31450.0,0.00369898
31455.0,0.00349845
31460.0,0.00313839
31465.0,0.00277731
31470.0,0.00240106
31475.0,0.00203935
31480.0,0.00184377
31485.0,0.00207757
31490.0,0.0023955
31495.0,0.00286272
31500.0,0.003279
31505.0,0.00342304
31510.0,0.00350211
31515.0,0.00329197
31520.0,0.00324784
31525.0,0.00320864
31530.0,0.00328063
31535.0,0.00301328
31540.0,0.00300379
31545.0,0.00319562
31550.0,0.00345113
31555.0,0.00375149
31560.0,0.0039852
31565.0,0.00419181
31570.0,0.00415773
31575.0,0.0040249
31580.0,0.00395936
31585.0,0.00379001
31590.0,0.00377647
31595.0,0.00348528
31600.0,0.00355768
31605.0,0.00362812
31610.0,0.0034865
31615.0,0.00335434
31620.0,0.00320088
31625.0,0.00325316
31630.0,0.00304467
31635.0,0.00312633
31640.0,0.00323602
31645.0,0.00307723
31650.0,0.0028007
31655.0,0.00272498
31660.0,0.00274752
31665.0,0.00258943
31670.0,0.00232482
31675.0,0.00220218
31680.0,0.00210846
31685.0,0.00205991
31690.0,0.00201844
31695.0,0.00216224
31700.0,0.00248456
31705.0,0.00288022
31710.0,0.00293939
31715.0,0.00301176
31720.0,0.00298886
31725.0,0.00296947
31730.0,0.00338082
31735.0,0.00361657
31740.0,0.00342654
31745.0,0.00341274
31750.0,0.00322475
31755.0,0.00297658
31760.0,0.00321944
31765.0,0.00332032
31770.0,0.00333273
31775.0,0.00358854
31780.0,0.00367023
31785.0,0.00364069
31790.0,0.00374557
31795.0,0.00377703
31800.0,0.00364042
31805.0,0.00339468
31810.0,0.00322657
31815.0,0.00316466
31820.0,0.00324224
31825.0,0.00324801
31830.0,0.00319487
31835.0,0.00340155
31840.0,0.0031694
31845.0,0.00292293
31850.0,0.00300998
31855.0,0.00282851
31860.0,0.00260381
31865.0,0.00259242
31870.0,0.0024853
31875.0,0.00276677
31880.0,0.00245506
31885.0,0.00221845
31890.0,0.00230407
31895.0,0.00228136
31900.0,0.00237278
31905.0,0.00225313
31910.0,0.00247836
31915.0,0.00277858
31920.0,0.00289803
31925.0,0.00286131
31930.0,0.00314118
31935.0,0.00314119
31940.0,0.00288881
31945.0,0.00319502
31950.0,0.00299538
31955.0,0.00291212
31960.0,0.00322739
31965.0,0.0030596
31970.0,0.00318901
31975.0,0.00305805
31980.0,0.00312205
31985.0,0.00295636
31990.0,0.00324111
31995.0,0.00329433
32000.0,0.00309206
32005.0,0.00306696
32010.0,0.00297735
32015.0,0.00290897
32020.0,0.00288979
32025.0,0.00275105
32030.0,0.00292156
32035.0,0.00303445
32040.0,0.00291664
32045.0,0.00285559
32050.0,0.00298405
32055.0,0.00295376
32060.0,0.00280234
32065.0,0.00278349
32070.0,0.00273421
32075.0,0.00270035
32080.0,0.00260074
32085.0,0.0023484
32090.0,0.00237626
32095.0,0.00232927
32100.0,0.00220842
32105.0,0.0023108
32110.0,0.00242771
32115.0,0.00243339
32120.0,0.0025328
32125.0,0.00237093
32130.0,0.00237377
32135.0,0.00273453
32140.0,0.00260836
32145.0,0.00255568
32150.0,0.00244062
32155.0,0.00271093
32160.0,0.00264421
32165.0,0.00266969
32170.0,0.0025556
32175.0,0.002718
32180.0,0.00279534
32185.0,0.0025907
32190.0,0.00255373
32195.0,0.00245272
32200.0,0.00255571
32205.0,0.00254606
32210.0,0.00257349
32215.0,0.00246807
32220.0,0.00235634
32225.0,0.0024447
32230.0,0.0024705
32235.0,0.00257131
32240.0,0.00271649
32245.0,0.002588
32250.0,0.00254524
32255.0,0.00269505
32260.0,0.00289122
32265.0,0.00277399
32270.0,0.00263306
32275.0,0.00282269
32280.0,0.00295684
32285.0,0.00307415
32290.0,0.00270594
32295.0,0.0026565
32300.0,0.00290613
32305.0,0.00296666
32310.0,0.00294767
32315.0,0.00281765
32320.0,0.00264829
32325.0,0.00243062
32330.0,0.00233816
32335.0,0.0023821
32340.0,0.00245701
32345.0,0.00238508
32350.0,0.00240746
32355.0,0.00249779
32360.0,0.00228209
32365.0,0.00226185
32370.0,0.00226604
32375.0,0.00219232
32380.0,0.0021916
32385.0,0.00232246
32390.0,0.00211108
32395.0,0.0022622
32400.0,0.00226849
32405.0,0.00234787
32410.0,0.00249323
32415.0,0.00246872
32420.0,0.00252974
32425.0,0.00235858
32430.0,0.00236865
32435.0,0.00233533
32440.0,0.00221338
32445.0,0.0022461
32450.0,0.00224776
32455.0,0.00224423
32460.0,0.00229276
32465.0,0.00218487
32470.0,0.00227621
32475.0,0.00231141
32480.0,0.00244095
32485.0,0.00245198
32490.0,0.00256919
32495.0,0.00256823
32500.0,0.00241982
32505.0,0.00239968
32510.0,0.00262447
32515.0,0.00255339
32520.0,0.00251556
32525.0,0.00247477
32530.0,0.00250276
32535.0,0.00248381
32540.0,0.00248484
32545.0,0.00248316
32550.0,0.00238541
32555.0,0.00241183
32560.0,0.00255888
32565.0,0.0024281
32570.0,0.00243356
32575.0,0.00225996
32580.0,0.00234736
32585.0,0.00210305
32590.0,0.0021387
32595.0,0.00217472
32600.0,0.00205354
32605.0,0.00211572
32610.0,0.00219557
32615.0,0.00209545
32620.0,0.00207831
32625.0,0.00194425
32630.0,0.00189333
32635.0,0.00198025
32640.0,0.00198328
32645.0,0.00201702
32650.0,0.00198333
32655.0,0.0020115
32660.0,0.00202484
32665.0,0.00210759
32670.0,0.00211892
32675.0,0.00210175
32680.0,0.00205314
32685.0,0.00213338
32690.0,0.00225764
32695.0,0.00219055
32700.0,0.00210818
32705.0,0.002051
32710.0,0.00205685
32715.0,0.00210843
32720.0,0.00210228
32725.0,0.00210646
32730.0,0.0022264
32735.0,0.00231253
32740.0,0.0023123
32745.0,0.00221885
32750.0,0.00219568
32755.0,0.00223583
32760.0,0.00234754
32765.0,0.00228622
32770.0,0.00221876
32775.0,0.00226679
32780.0,0.00230828
32785.0,0.00224944
32790.0,0.00213851
32795.0,0.00202938
32800.0,0.0019677
32805.0,0.00205953
32810.0,0.00213814
32815.0,0.00203158
32820.0,0.00224655
32825.0,0.00195119
32830.0,0.00212979
32835.0,0.00208581
32840.0,0.00202434
32845.0,0.00198926
32850.0,0.00198792
32855.0,0.00197237
32860.0,0.00193397
32865.0,0.0019236
32870.0,0.00190805
32875.0,0.001893
32880.0,0.00183548
32885.0,0.00187215
32890.0,0.00185589
32895.0,0.00185718
32900.0,0.00179361
32905.0,0.00177984
32910.0,0.00191506
32915.0,0.00204256
32920.0,0.00204095
32925.0,0.00194031
32930.0,0.00190447
32935.0,0.00202049
32940.0,0.0019836
32945.0,0.00204364
32950.0,0.00202519
32955.0,0.00220802
32960.0,0.00196964
32965.0,0.00194559
32970.0,0.00209922
32975.0,0.00211184
32980.0,0.00205706
32985.0,0.00202257
32990.0,0.00201781
32995.0,0.00201055
33000.0,0.00186538
33005.0,0.00186899
33010.0,0.00176798
33015.0,0.00185871
33020.0,0.00195363
33025.0,0.00196404
33030.0,0.00184169
33035.0,0.00182851
33040.0,0.00184582
33045.0,0.00181997
33050.0,0.00176461
33055.0,0.00168384
33060.0,0.0016553
33065.0,0.0017355
33070.0,0.00162463
33075.0,0.00168793
33080.0,0.00160472
33085.0,0.0016756
33090.0,0.00167431
33095.0,0.00161779
33100.0,0.00166446
33105.0,0.00166403
33110.0,0.00155724
33115.0,0.00162351
33120.0,0.00171545
33125.0,0.00169645
33130.0,0.0015954
33135.0,0.00162948
33140.0,0.00166784
33145.0,0.00166416
33150.0,0.00166131
33155.0,0.00171502
33160.0,0.00176555
33165.0,0.00175182
33170.0,0.00172327
33175.0,0.00172338
33180.0,0.00169993
33185.0,0.00178819
33190.0,0.00173517
33195.0,0.00174802
33200.0,0.00181751
33205.0,0.00170973
33210.0,0.00165075
33215.0,0.00170784
33220.0,0.00173655
33225.0,0.0017167
33230.0,0.00167367
33235.0,0.00169338
33240.0,0.00161772
33245.0,0.00154914
33250.0,0.00156009
33255.0,0.00159467
33260.0,0.00160761
33265.0,0.00157117
33270.0,0.00154045
33275.0,0.00153102
33280.0,0.00144516
33285.0,0.00149898
33290.0,0.00156048
33295.0,0.00160087
33300.0,0.00162636
33305.0,0.00162472
33310.0,0.00153931
33315.0,0.00155536
33320.0,0.00161649
33325.0,0.00166493
33330.0,0.00186915
33335.0,0.00159984
33340.0,0.00160483
33345.0,0.00166549
33350.0,0.00173449
33355.0,0.00173673
33360.0,0.00168393
33365.0,0.00167434
33370.0,0.0017788
33375.0,0.00176154
33380.0,0.00143028
33385.0,0.00169651
33390.0,0.00160934
33395.0,0.00169413
33400.0,0.00170514
33405.0,0.00162471
33410.0,0.00174854
33415.0,0.0017648
33420.0,0.00163495
33425.0,0.00159364
33430.0,0.00139603
33435.0,0.00147897
33440.0,0.00149509
33445.0,0.00170002
33450.0,0.00163048
33455.0,0.00144807
33460.0,0.00145071
33465.0,0.00153998
33470.0,0.00145276
33475.0,0.00129129
33480.0,0.001529
33485.0,0.00164444
33490.0,0.0013745
33495.0,0.00142574
33500.0,0.00147355
33505.0,0.00151202
33510.0,0.00154376
33515.0,0.00151421
33520.0,0.00143989
33525.0,0.00145732
33530.0,0.00142912
33535.0,0.00159906
33540.0,0.00156748
33545.0,0.00152383
33550.0,0.00147665
33555.0,0.00151465
33560.0,0.00155582
33565.0,0.00154521
33570.0,0.00155189
33575.0,0.00156772
33580.0,0.00145401
33585.0,0.00155775
33590.0,0.0014312
33595.0,0.00139659
33600.0,0.00141451
33605.0,0.00145157
33610.0,0.00148303
33615.0,0.0014254
33620.0,0.00126387
33625.0,0.00137479
33630.0,0.00146381
33635.0,0.00138134
33640.0,0.00132733
33645.0,0.0013803
33650.0,0.00144619
33655.0,0.00141344
33660.0,0.00131982
33665.0,0.00124944
33670.0,0.00120096
33675.0,0.00121107
33680.0,0.00127999
33685.0,0.00122523
33690.0,0.00122193
33695.0,0.00135957
33700.0,0.00141427
33705.0,0.00135679
33710.0,0.00115438
33715.0,0.00141184
33720.0,0.00149093
33725.0,0.00132193
33730.0,0.00125009
33735.0,0.00137625
33740.0,0.00149022
33745.0,0.0014418
33750.0,0.00127628
33755.0,0.0012967
33760.0,0.00131636
33765.0,0.00128874
33770.0,0.00131177
33775.0,0.00135732
33780.0,0.00133854
33785.0,0.00130253
33790.0,0.00131374
33795.0,0.00127379
33800.0,0.00118339
