x,f
28530.0,0.0170961
28535.0,0.0176101
28540.0,0.0181759
28545.0,0.0186154
28550.0,0.0188889
28555.0,0.0189577
28560.0,0.0189316
28565.0,0.0188826
28570.0,0.0190915
28575.0,0.019555
28580.0,0.0202707
28585.0,0.021162
28590.0,0.0221844
28595.0,0.023092
28600.0,0.023727
28605.0,0.0237422
28610.0,0.0233578
28615.0,0.0220358
28620.0,0.0196239
28625.0,0.0173329
28630.0,0.0157013
28635.0,0.0150566
28640.0,0.0149248
28645.0,0.0152044
28650.0,0.0157658
28655.0,0.0163436
28660.0,0.0168986
28665.0,0.017418
28670.0,0.0178192
28675.0,0.0180677
28680.0,0.0179927
28685.0,0.01779
28690.0,0.0175599
28695.0,0.0174982
28700.0,0.0176674
28705.0,0.0181633
28710.0,0.0187826
28715.0,0.0196898
28720.0,0.0206898
28725.0,0.0217167
28730.0,0.0228231
28735.0,0.0240702
28740.0,0.0255084
28745.0,0.0269701
28750.0,0.0286915
28755.0,0.0305796
28760.0,0.0322328
28765.0,0.0342637
28770.0,0.0361708
28775.0,0.0379118
28780.0,0.0394418
28785.0,0.0407333
28790.0,0.0417158
28795.0,0.0417081
28800.0,0.0401127
28805.0,0.0365411
28810.0,0.0325123
28815.0,0.0298737
28820.0,0.0283616
28825.0,0.0279907
28830.0,0.0280571
28835.0,0.0284778
28840.0,0.0291698
28845.0,0.02995
28850.0,0.0307468
28855.0,0.0313903
28860.0,0.0319811
28865.0,0.0324616
28870.0,0.0326503
28875.0,0.0326829
28880.0,0.0327688
28885.0,0.0336446
28890.0,0.0355133
28895.0,0.0388447
28900.0,0.0428854
28905.0,0.0455381
28910.0,0.0477161
28915.0,0.0493567
28920.0,0.0495127
28925.0,0.0500492
28930.0,0.0506233
28935.0,0.0512739
28940.0,0.0520327
28945.0,0.0529001
28950.0,0.0538677
28955.0,0.0549272
28960.0,0.0560703
28965.0,0.0572886
28970.0,0.0585739
28975.0,0.0599178
28980.0,0.061317
28985.0,0.0628474
28990.0,0.0646499
28995.0,0.0668672
29000.0,0.0696421
29005.0,0.0731174
29010.0,0.0774361
29015.0,0.0827413
29020.0,0.0891756
29025.0,0.0967018
29030.0,0.104844
29035.0,0.113063
29040.0,0.120818
29045.0,0.127567
29050.0,0.132771
29055.0,0.135888
29060.0,0.136377
29065.0,0.13378
29070.0,0.128385
29075.0,0.120887
29080.0,0.111978
29085.0,0.102354
29090.0,0.0927108
29095.0,0.0837418
29100.0,0.0761423
29105.0,0.0706032
29110.0,0.0674255
29115.0,0.0662092
29120.0,0.0664813
29125.0,0.0677689
29130.0,0.0695995
29135.0,0.0715004
29140.0,0.0729991
29145.0,0.0736229
29150.0,0.0729641
29155.0,0.0711015
29160.0,0.0683345
29165.0,0.0649638
29170.0,0.0612897
29175.0,0.0576125
29180.0,0.0542326
29185.0,0.0514504
29190.0,0.0495645
29195.0,0.0487078
29200.0,0.0487234
29205.0,0.0494254
29210.0,0.050628
29215.0,0.0521454
29220.0,0.0537919
29225.0,0.0553818
29230.0,0.0567293
29235.0,0.0576709
29240.0,0.0582319
29245.0,0.0585334
29250.0,0.0586968
29255.0,0.0588439
29260.0,0.0590963
29265.0,0.0595756
29270.0,0.0604035
29275.0,0.0617016
29280.0,0.0635548
29285.0,0.0659664
29290.0,0.0689282
29295.0,0.0724326
29300.0,0.0764718
29305.0,0.081038
29310.0,0.0861236
29315.0,0.0917211
29320.0,0.0978192
29325.0,0.104353
29330.0,0.111218
29335.0,0.118308
29340.0,0.125519
29345.0,0.132745
29350.0,0.139881
29355.0,0.146821
29360.0,0.153461
29365.0,0.159687
29370.0,0.165365
29375.0,0.170353
29380.0,0.174507
29385.0,0.177686
29390.0,0.179748
29395.0,0.180549
29400.0,0.179948
29405.0,0.181094
29410.0,0.15776
29415.0,0.137336
29420.0,0.119475
29425.0,0.117191
29430.0,0.114331
29435.0,0.115984
29440.0,0.110412
29445.0,0.11266
29450.0,0.116014
29455.0,0.11506
29460.0,0.112041
29465.0,0.111611
29470.0,0.100378
29475.0,0.095485
29480.0,0.0987528
29485.0,0.0946153
29490.0,0.0953093
29495.0,0.0972653
29500.0,0.0966468
29505.0,0.093975
29510.0,0.103552
29515.0,0.101361
29520.0,0.104315
29525.0,0.112842
29530.0,0.1028
29535.0,0.109576
29540.0,0.105577
29545.0,0.117334
29550.0,0.125763
29555.0,0.127597
29560.0,0.134267
29565.0,0.144799
29570.0,0.157366
29575.0,0.167369
29580.0,0.181778
29585.0,0.189207
29590.0,0.201376
29595.0,0.21031
29600.0,0.221721
29605.0,0.243162
29610.0,0.255542
29615.0,0.275312
29620.0,0.288576
29625.0,0.302505
29630.0,0.315141
29635.0,0.328908
29640.0,0.349
29645.0,0.35662
29650.0,0.359852
29655.0,0.357517
29660.0,0.312924
29665.0,0.26361
29670.0,0.250854
29675.0,0.225642
29680.0,0.215954
29685.0,0.212099
29690.0,0.213039
29695.0,0.212286
29700.0,0.217214
29705.0,0.228784
29710.0,0.228276
29715.0,0.234677
29720.0,0.23073
29725.0,0.216107
29730.0,0.199471
29735.0,0.185629
29740.0,0.17273
29745.0,0.156229
29750.0,0.138156
29755.0,0.137641
29760.0,0.133169
29765.0,0.132759
29770.0,0.130102
29775.0,0.135396
29780.0,0.137976
29785.0,0.141571
29790.0,0.146448
29795.0,0.144508
29800.0,0.147612
29805.0,0.147424
29810.0,0.148173
29815.0,0.152936
29820.0,0.158908
29825.0,0.158808
29830.0,0.15986
29835.0,0.173936
29840.0,0.184109
29845.0,0.195143
29850.0,0.208267
29855.0,0.219256
29860.0,0.231653
29865.0,0.2464
29870.0,0.260437
29875.0,0.270792
29880.0,0.279749
29885.0,0.291068
29890.0,0.29808
29895.0,0.310421
29900.0,0.32454
29905.0,0.339003
29910.0,0.358322
29915.0,0.38152
29920.0,0.402798
29925.0,0.435972
29930.0,0.45622
29935.0,0.479037
29940.0,0.502597
29945.0,0.524648
29950.0,0.533964
29955.0,0.539211
29960.0,0.543613
29965.0,0.528793
29970.0,0.494103
29975.0,0.434481
29980.0,0.376792
29985.0,0.337161
29990.0,0.31575
29995.0,0.311042
30000.0,0.308745
30005.0,0.309195
30010.0,0.305859
30015.0,0.301443
30020.0,0.288111
30025.0,0.281303
30030.0,0.275329
30035.0,0.260812
30040.0,0.259337
30045.0,0.245576
30050.0,0.24047
30055.0,0.239705
30060.0,0.245389
30065.0,0.249801
30070.0,0.253235
30075.0,0.254387
30080.0,0.264311
30085.0,0.274146
30090.0,0.289737
30095.0,0.296673
30100.0,0.307337
30105.0,0.32438
30110.0,0.342266
30115.0,0.359522
30120.0,0.378005
30125.0,0.397178
30130.0,0.423351
30135.0,0.445925
30140.0,0.463029
30145.0,0.494843
30150.0,0.519418
30155.0,0.549928
30160.0,0.569115
30165.0,0.602396
30170.0,0.643471
30175.0,0.676401
30180.0,0.714024
30185.0,0.742425
30190.0,0.760916
